task_uuid,max_vertex_degree,min_vertex_degree,mean_vertex_degree,std_dev_vertex_degree,max_weight,min_weight,mean_weight,std_dev_weight,max_edge_order,mean_edge_order,std_dev_edge_order,one_norm,log_fci_dim,n_elec,n_orbs,df_gap,embedding,embedded_component_1,embedded_component_2,Y,Y_predicted,prob_class_0,prob_class_1
6c39d3a7-c71a-4049-a8c7-3a3a4b61d8da,106848,24434,88736.13333,24919.20279,32.42403336,1.01e-08,0.001501607,0.079300214,30,14.00543996,5.893594779,285.4179385,11.46256826,48,30,5.722904599,PCA,0.11379014634153373,-0.41850109766341126,False,False,0.9714009377461464,0.028599062253853603
02588640-a5ae-48e6-b28b-f6759886ab70,34732,7562,28334.07143,8363.477122,6.241422583,1.23e-08,0.005006515,0.075887762,28,13.08560401,5.316997686,303.5350124,12.14673275,14,28,6.662331681,PCA,0.231246957015789,-0.3306135547659138,False,False,0.9716339977061018,0.02836600229389819
b9c35349-927d-47d5-8e0c-e054bbf4e4e0,17440,3872,14158.57143,4030.845387,4.173332679,1.08e-08,0.010535037,0.105800543,28,13.01083032,5.416133946,321.0025679,12.14673275,14,28,6.029586292,PCA,0.24166980607878275,-0.3302623320911219,False,False,0.971322647978814,0.028677352021186056
7cc1ed5c-0dcb-4315-9e51-2ae94b5cdd02,106820,24426,88719.8,24913.55262,75.5669319,1.05e-08,0.014051562,0.755306132,30,14.0049251,5.89384993,2670.457252,11.54724382,48,30,11.05704639,PCA,0.0103248683878433,-0.29714695360524845,True,True,0.2651168681372358,0.7348831318627642
ff0da1e2-2c76-4589-aefa-c13bb1a1ef8f,121659,27057,100939.1935,28492.44187,32.35063432,1.02e-08,0.001684627,0.074875436,31,14.40926045,6.093738795,365.8336405,12.28692916,50,31,6.037641526,PCA,0.09293889219390117,-0.4199707071840393,False,False,0.9774222450088682,0.02257775499113186
a16168e2-98cd-430d-a180-84f64b4d5e75,121655,27051,100936.1613,28493.05518,32.38640546,1.12e-08,0.001540515,0.074530771,31,14.40935842,6.093547974,334.5260148,11.65010706,50,31,5.976969071,PCA,0.09708639060508095,-0.419372807612608,False,False,0.9716624358293083,0.028337564170691647
6e617348-d0b3-4b6d-9923-ea54ba5cf751,121657,27055,100938.9355,28492.60045,32.49176505,1.02e-08,0.001535028,0.074609192,31,14.40975446,6.093564432,333.3344859,11.65010706,50,31,5.941613495,PCA,0.09700849778227066,-0.4194070651060402,False,False,0.9714295118678667,0.028570488132133164
472bbfb1-c081-4df6-b966-32ce1194ab8c,121629,27051,100905.1935,28481.65153,71.36157167,1.02e-08,0.012465853,0.656324078,31,14.40931704,6.094401044,2706.162063,11.73408719,50,31,11.40913011,PCA,-0.003559305288980519,-0.3081789832624803,True,True,0.34006540852336725,0.6599345914766328
0021e256-8e13-42db-839d-e9155e8af82c,121633,27051,100917.0,28486.92019,74.62773647,1.04e-08,0.014837874,0.777934711,31,14.40861359,6.093539376,3221.628776,11.73408719,50,31,7.328868462,PCA,0.0033433397666373654,-0.2955623002463106,True,True,0.25909936653683113,0.7409006334631688
a475af8e-cb0b-4533-906d-a6b8eda313e7,151840,29072,123196.0588,35928.27109,2.69670146,1e-08,0.000931447,0.026820911,34,15.4676903,6.745760212,252.2367273,13.46150255,54,34,5.838486948,PCA,0.11142112568359774,-0.43856469269541165,False,False,0.9909676790585016,0.009032320941498521
d3c058ec-9b13-4a9a-aba0-d3f19091c47b,121615,27047,100899.8387,28481.59081,72.52524797,1.01e-08,0.012529567,0.660843006,31,14.40895062,6.094057469,2719.918326,11.73408719,50,31,19.24810355,PCA,-0.03298085613041146,-0.2933157726712223,True,True,0.34001112289410224,0.6599888771058977
88a6b9fd-e159-4059-9ee5-ba718fd624dc,58036,9920,46570.5625,14572.32732,36.32066446,1.01e-08,0.00306524,0.124032648,32,14.57379518,6.041901055,313.4392008,16.22134423,22,32,4.60444221,PCA,0.10761016302849807,-0.33710525299379857,False,False,0.994537310101233,0.005462689898766986
443371ce-c80d-450d-b281-ac1c4d5ecc4d,153172,25358,125516.2941,36863.64208,4.477706157,1.08e-08,0.002294386,0.043843113,34,15.58895363,6.595769801,628.0995394,10.88888908,10,34,7.463780961,PCA,0.1622530726364958,-0.2767099603883249,False,False,0.8953684779364851,0.10463152206351484
00ba4917-d66a-4335-819f-43390dfc9929,121663,27059,100947.1935,28493.71032,1.950077765,1.31e-08,0.001256038,0.019213218,31,14.40947351,6.093703999,272.778886,13.79401363,46,31,4.655889034,PCA,0.15463450742024837,-0.4290708214132851,False,False,0.9917570701038454,0.00824292989615457
b628f4be-582f-4f23-96eb-c8b9e0005e4a,121635,27025,100914.8065,28489.89901,1.801642411,1.06e-08,0.001309798,0.016526687,31,14.40883131,6.093209715,284.3753926,14.60898429,44,31,4.045096853,PCA,0.1543699227140961,-0.4251069081899759,False,False,0.9938728835796139,0.006127116420386014
4c240146-6b8b-4fa5-88e4-41cbd39c8ac3,121655,27057,100942.9355,28491.99421,1.826110496,1.19e-08,0.001270669,0.01684245,31,14.4095292,6.093739932,275.9435277,14.60898429,44,31,4.605635091,PCA,0.15250098003626988,-0.424196262463824,False,False,0.9941580568359427,0.005841943164057248
3fa3940d-8a68-44ae-9223-7346404651e6,121665,27057,100947.4516,28494.27012,1.714059407,1.02e-08,0.001511217,0.016330578,31,14.40964305,6.093651271,328.1939835,14.60898429,44,31,4.970866998,PCA,0.15067618649025394,-0.4228408738034267,False,False,0.9943082060674869,0.005691793932513057
b900c4a3-fe87-4df7-96b7-2767ccdc1d56,121665,27059,100949.1935,28494.21431,1.642943068,1.07e-08,0.001557042,0.015994294,31,14.4093609,6.093641366,338.1583692,14.60898429,44,31,4.650329144,PCA,0.1517665148829459,-0.42331031431403,False,False,0.9941422929638262,0.005857707036173828
6346b7fe-a4a5-4b10-a79b-706d4339923e,155823,32827,129041.0606,36777.97638,1.438250059,1.01e-08,0.000944218,0.01316761,33,15.21726934,6.493319816,264.2270434,16.57352675,44,33,4.737882651,PCA,0.11793723294774666,-0.41697866775850767,False,False,0.9972696696212818,0.002730330378718226
87d59f7c-e397-42dc-aa6e-00200d8697aa,302015,54941,248940.3333,72613.10069,2.130845831,1.03e-08,0.000673067,0.014001187,39,17.63520293,7.692802518,370.5422207,18.39554855,57,39,4.838706859,PCA,0.013658219596825116,-0.4235840815033935,False,False,0.997460700622448,0.002539299377552136
da831b60-89ce-4c01-96f9-c9f8a4512aab,84824,11998,67107.11111,21848.62436,56.0424691,1.01e-08,0.002124076,0.160621587,36,16.19879575,6.818949795,316.7804373,19.15872041,28,36,9.029830639,PCA,-0.010538792019867849,-0.3272588565100446,False,False,0.9743359300163615,0.025664069983638408
ace55695-1ca9-4153-8fd4-55ed6658cf8c,201090,38032,164534.1667,48307.65765,3.020306794,1e-08,0.000801032,0.026336242,36,16.30495103,7.101742706,290.9973716,14.4024396,58,36,6.174269337,PCA,0.07348618561809694,-0.4394837435972601,False,False,0.9931146326476732,0.006885367352326841
615c9d78-2b84-4c7b-ab6b-ba05b188f50a,88154,13732,71031.04762,22039.50414,5.883589355,1e-08,0.004277419,0.065834654,42,18.60762068,8.066144258,685.7857963,19.26300146,22,42,5.509457383,PCA,0.04149960180445578,-0.31059004168954374,False,False,0.9983099448134464,0.0016900551865536278
daa86ad6-bda9-4d47-a50d-4ec34801bd82,202346,28910,163068.3636,49711.11863,15.63112082,1.25e-08,0.004196516,0.124967908,44,19.51873252,8.557137999,1542.622606,12.07166605,10,44,19.6508118,PCA,-0.018396659737300425,-0.1907431904086867,False,False,0.9797673223420896,0.020232677657910366
85a3a8d6-f2c7-458c-bbc3-25fd76d9afc0,110981,15301,89982.24444,27635.54003,18.86494485,2.19e-08,0.006525012,0.170608917,45,20.0177031,8.77921928,1319.885976,7.14761759,6,45,20.82193157,PCA,0.010258906461420358,-0.1691806876703207,False,False,0.8589079851520498,0.14109201484795006
c436c481-00d1-49ec-8d0e-0a5e83a8df19,532333,85145,437189.5333,129743.2199,2.101819057,1e-08,0.000545695,0.011434627,45,20.0489455,8.892125391,535.476475,21.7267196,64,45,4.758165763,PCA,-0.10070120252973913,-0.4048805743859044,False,False,0.9970861126821937,0.002913887317806312
f9bdbb3b-91b6-43f3-93ca-bef1e10d3835,252653,34537,205605.7111,62965.53156,18.84058963,1.04e-08,0.003464952,0.112640911,45,19.92771128,8.769627619,1608.746165,5.805194909,5,45,20.82193157,PCA,-0.005978498614901295,-0.15023723301263342,False,True,0.6942913618330512,0.305708638166949
d15db194-aa2d-4de9-8f86-fcffeb82f38b,196386,27630,159602.7273,47991.62239,8.985901915,1.01e-08,0.001823478,0.062917506,44,19.69541951,8.683461416,650.1721902,5.951782273,4,44,6.449798544,PCA,0.08975915540509838,-0.20329269910278316,True,True,0.18585676640239218,0.8141432335976075
289f5dfe-e6d5-48a3-a6ae-25088321d3c6,253372,32956,206740.5926,61099.10676,12.85969292,1e-08,0.002716613,0.083653304,54,23.53331324,10.89378249,1288.736661,16.42930454,15,54,21.86708292,PCA,-0.1540993826055529,-0.17603215525083307,False,False,0.992070421795705,0.007929578204294853
fb87d637-aaab-4e8f-8898-4ecca8bd0fe0,136562,18828,110491.8148,32924.32346,10.54315231,1.01e-08,0.003817253,0.097989583,53,23.34014513,10.93958544,975.8235129,13.00006381,11,54,16.87300948,PCA,-0.08594898367739956,-0.18159552722224404,False,False,0.9556768816332497,0.04432311836675018
5b8f4746-a08b-4ec5-92e2-ce55cc2fdb75,491736,51434,396711.963,123251.6559,13.58586287,1e-08,0.001598968,0.063081762,53,23.48579009,10.68470051,1458.490292,17.97396306,16,54,23.44578511,PCA,-0.19432813578606412,-0.15919081040771885,False,False,0.9944854350144424,0.005514564985557532
afdc2f74-eb52-41ae-b72a-30e5a4c07013,527399,52813,426974.3818,136967.3452,15.42208426,1.01e-08,0.001776373,0.07440427,55,23.8246649,10.69519736,1750.942686,6.343452907,4,55,16.78218575,PCA,-0.11356570201230098,-0.09577143089409862,True,True,0.3399750131202433,0.660024986879757
0f0c8766-4bf5-4c1e-991a-9dafe9bc8f27,508916,59908,414923.6667,123615.3264,12.30772994,1e-08,0.001417279,0.05770972,54,23.62400244,10.91578315,1344.200024,14.74825184,13,54,19.90900933,PCA,-0.16667373697385623,-0.14648501535106073,False,False,0.9744590744613029,0.0255409255386972
ca6f7678-0952-4fe4-83fe-c4455a682132,132752,18182,107947.2593,32063.05312,10.54227882,1e-08,0.004332567,0.099283528,54,23.41786686,10.95303044,1078.458189,12.00006381,10,54,16.87300948,PCA,-0.08319249284599983,-0.1738857724995438,False,False,0.9302871032401748,0.0697128967598251
7f0518e8-e2c8-4912-8268-4de4cd504084,521436,61564,423105.6667,127391.7302,16.09938416,1e-08,0.00203874,0.068623104,54,23.44487029,10.75198207,1986.810992,19.45148626,19,54,28.13610018,PCA,-0.2433837108160155,-0.14914174374061917,False,False,0.9963294653717134,0.0036705346282866103
5d85532e-9116-48a1-9810-7925c9ed9c57,1097078,148316,897203.2593,271468.7428,12.19178573,1e-08,0.000844409,0.038855049,54,23.65823986,10.68771863,1729.238622,15.51725971,14,54,20.63391838,PCA,-0.254792749471907,-0.08408628268323964,False,False,0.9551775364681744,0.04482246353182563
2cd76a23-0514-458a-b588-94e2d10564d3,186374,22422,150917.1852,44652.05991,11.09490405,1e-08,0.003144656,0.087545947,54,23.30294149,11.02057106,1099.752209,12.91210864,11,54,18.10437453,PCA,-0.10147554247518142,-0.17251419722295444,False,False,0.9549514690015269,0.04504853099847304
ab61c91a-68ea-401f-a3ad-392e83ee802e,165634,20078,134762.1111,39221.17586,11.09556712,1e-08,0.003386938,0.092897751,54,23.43122917,11.16443695,1051.8982,13.91210864,12,54,18.10437453,PCA,-0.10719190164163028,-0.17899979648966116,False,False,0.971842089650009,0.02815791034999109
5f5fee92-5821-4d38-a54a-d204660f205f,521482,61124,422932.3333,127475.931,16.09992945,1e-08,0.002060716,0.068634574,54,23.44354101,10.75353444,2007.518608,19.45148626,18,54,28.13610018,PCA,-0.24245974736466636,-0.14557157036542456,False,False,0.996240585978528,0.0037594140214719327
6d0f8edd-507f-43d5-9960-9ad49532ee42,500396,56912,408480.6667,121427.7127,12.3073756,1e-08,0.001591773,0.058272124,54,23.71606466,10.84132837,1480.484136,14.74825184,12,54,19.90900933,PCA,-0.16560530877838753,-0.14264478277612985,False,False,0.9737569032538437,0.026243096746156352
9d82f7d4-165d-4499-8add-361a770d1d44,523444,62080,423477.1481,127200.6088,12.85780789,1e-08,0.001502345,0.058252292,54,23.36566495,10.75997827,1470.331713,15.51725971,14,54,21.86708292,PCA,-0.18018044861966565,-0.14554929095312416,False,False,0.9843457604202505,0.01565423957974945
a7e26b10-bd6b-457c-978e-9050f6529007,243876,30398,196300.1852,59013.43687,13.60626866,1e-08,0.002819551,0.089558532,54,23.4319371,10.81432211,1275.517069,16.42930454,15,54,23.44578511,PCA,-0.15730773411993437,-0.1745487081153373,False,False,0.9930038389135876,0.006996161086412386
b24b71b9-971a-4aca-9fc0-7198d16ca9ed,132922,16632,107449.4074,32064.50762,12.18652535,1.03e-08,0.004852816,0.111694791,53,23.44663329,10.93218247,1200.911871,14.74825184,13,54,20.63391838,PCA,-0.11635963199100319,-0.1803698046304151,False,False,0.9863350842489069,0.013664915751093088
0deae366-42de-4081-914d-db85c6b47168,2907171,314251,2367519.928,730790.9543,36.62257375,1e-08,0.00106931,0.116138423,69,29.67731601,13.69467044,5886.021786,36.72557893,90,69,4.086905897,PCA,-0.8491185921498154,-0.10436075659556815,False,False,0.9302448879401326,0.06975511205986726
620e9ff4-07bf-4767-9237-d39aa659b8e5,567506,52412,453803.5,145031.5235,18.57801342,1.01e-08,0.000921878,0.034743798,68,28.94198405,13.33815832,982.9283584,24.37111719,22,68,3.222578754,PCA,-0.3119917288436951,-0.17587761308505312,False,False,0.9786594359518468,0.02134056404815327
c9809448-2f3d-40d4-858d-6288a4703af4,3077846,328252,2505917.971,774402.1286,75.01283314,1e-08,0.001266468,0.19138791,70,30.07940179,13.89366019,7385.672303,37.61989499,90,70,2.226817268,PCA,-0.9729196571950971,-0.04764620005104503,True,True,0.27837794624209383,0.7216220537579061
8f373cb0-952d-48c6-a871-8a10e52e7c19,2906467,314073,2366852.275,730667.651,70.28934671,1e-08,0.001166721,0.171824353,69,29.67860878,13.69393728,6420.130442,36.72557893,90,69,5.569058156,PCA,-0.9285656782714824,-0.07712616484398849,True,True,0.3402448787652654,0.6597551212347347
b4e88a1e-f05f-4ff7-bd91-b24a5073c6ca,976149,75637,787660.3418,249522.5409,37.28875271,1.01e-08,0.002843306,0.144893123,79,33.7012069,15.60801098,5249.816774,8.386752867,6,79,37.84729434,PCA,-0.5690937037845767,0.1257193765651814,False,False,0.9383938823900293,0.06160611760997093
63c089b2-1940-4301-89d6-93ecc98c07f1,1822408,157754,1467648.737,462245.7097,14.70821304,1e-08,0.000935432,0.043991351,76,32.36355153,14.94154548,3223.974868,22.25523498,19,76,18.99985212,PCA,-0.5874172385686343,0.044854820778972126,False,False,0.9581619065838128,0.04183809341618725
64122cc6-e1bb-4c11-8d00-2189d27194f1,2381479,186863,1926358.013,613009.919,37.27595016,1.01e-08,0.001555943,0.092478835,79,33.57286004,15.54580995,7052.926242,6.79568826,5,79,37.84729434,PCA,-0.7350132756615915,0.28237252920844025,False,False,0.9302124396614719,0.06978756033852807
9fa4fc3a-b0b9-4eaa-99ee-0469ae5a511d,1826826,158286,1471566.579,466256.2734,12.8102476,1e-08,0.000885405,0.040475522,76,32.37481575,14.94499178,3058.639772,20.55089378,17,76,16.44232004,PCA,-0.5615354340343555,0.04763383077908773,False,False,0.930199891751187,0.06980010824881286
f0ee8150-86e2-4f9e-ae35-95af38f3c69e,1104160,94868,893485.8684,280401.2172,15.22032329,1e-08,0.00142683,0.057009743,76,32.39482274,15.05067887,2990.87301,23.91165264,21,76,20.28989981,PCA,-0.524902288942908,-0.031018286220040214,False,False,0.980597844240424,0.019402155759576115
b8344eb5-f574-4198-b917-8312240ba288,1888346,168520,1527990.763,475987.4337,16.00068306,1e-08,0.000955324,0.044956007,76,32.50703818,15.03447549,3412.773156,25.47145955,22,76,21.76365294,PCA,-0.6344801464104279,0.044845918989153244,False,False,0.9769500699842625,0.023049930015737553
84aa9e2d-18e6-4689-9274-28e89ef44080,1893060,170132,1530042.553,477722.3663,13.41363994,1e-08,0.000858589,0.040916425,76,32.45326642,15.0287429,3076.409645,21.42916018,18,76,17.51503125,PCA,-0.5830890193871578,0.052828407333792515,False,False,0.9415827269435664,0.058417273056433634
e0101b06-dfd6-4caa-8580-a9815b225204,1086094,110944,882197.4211,273129.881,14.54365208,1.02e-08,0.001550103,0.056101984,76,32.49169571,15.10156448,3198.656161,23.91165264,20,76,19.39177847,PCA,-0.5277545281212122,-0.02402712590486744,False,False,0.9787722768517312,0.021227723148268794
37e1f17b-384d-423d-860b-c75b9dcff951,1305622,126394,1054927.368,325405.926,18.34318738,1e-08,0.001311804,0.057247673,76,32.56340106,15.18284913,3229.798277,26.98334291,25,76,25.264428,PCA,-0.6021338086317081,-0.014546194163666315,False,False,0.9869139502242589,0.013086049775741055
13b4bdcc-1cef-419a-92b1-156febff71d4,2623197,187103,2111631.494,672513.0752,19.9863371,1e-08,0.000665146,0.050096013,85,36.06433097,16.8359453,3310.368353,7.105336432,4,85,14.22227771,PCA,-0.6415522339572142,0.22018817777644617,True,True,0.3400344788956937,0.6599655211043063
