max_vertex_degree,min_vertex_degree,y_train,y_pred,prob_class_0,prob_class_1
1567316,89736,True,True,0.09712603043880902,0.9028739695611909
11532022,745338,True,True,0.09716822290199202,0.9028317770980081
5264,2224,True,True,0.0954565379421343,0.9045434620578657
7253550,403084,True,True,0.09716160706874993,0.9028383929312502
2381479,186863,True,True,0.09709522480139192,0.9029047751986081
5264,2224,True,True,0.09711319774163395,0.9028868022583662
13608,3496,True,True,0.068141481897069,0.9318585181029311
14188,4948,True,True,0.030832308764633685,0.9691676912353663
1447562,182558,True,True,0.0032195352034982113,0.9967804647965017
3620,1056,True,True,0.09714619746902739,0.9028538025309726
1893060,170132,True,True,0.09338302988717227,0.9066169701128278
4742028,198714,True,True,0.09714148023201045,0.9028585197679897
85232,13790,True,True,0.09712037270435753,0.9028796272956425
121633,27051,True,True,0.09712884852663302,0.9028711514733669
81324,19726,False,False,0.4398969426788092,0.5601030573211908
121615,27047,True,True,0.09711863682942115,0.9028813631705787
1941688,167290,True,True,0.0930466344621748,0.9069533655378254
941228,77152,True,True,0.09711333286318148,0.9028866671368184
529076,97554,True,True,0.09713327962085175,0.9028667203791483
121665,27059,False,False,0.44005060616790304,0.5599493938320971
37357,10681,True,True,0.09710195676603774,0.9028980432339622
1733672,124480,True,True,0.097153761539086,0.9028462384609142
5264,2224,False,False,0.43985636834934,0.56014363165066
5264,2224,True,True,0.09713915038014487,0.9028608496198549
11646,3334,True,True,0.050365146746818086,0.949634853253182
31350,9304,True,True,0.07147377338865057,0.9285262266113494
3633496,258654,True,True,0.0971252607435218,0.9028747392564781
578032,54466,True,True,0.09711453257010952,0.9028854674298906
4812996,249436,True,True,0.09714488177055176,0.9028551182294482
483574,57050,True,True,0.08907490457182145,0.9109250954281785
1276420,109490,False,False,0.43996543004187444,0.5600345699581256
3042570,168610,True,True,0.09711627378127644,0.9028837262187235
2992,924,False,False,0.4399095729039844,0.5600904270960155
1826826,158286,True,True,0.0941517652806783,0.9058482347193219
5264,2224,True,True,0.09717708182065822,0.9028229181793419
175368,35996,True,False,0.4424081508667725,0.5575918491332276
13506,2854,False,False,0.5793675035830999,0.42063249641690026
1970,644,True,True,0.09712318973014916,0.9028768102698508
976149,75637,True,True,0.09713007911728945,0.9028699208827106
1822408,157754,True,True,0.08863663374986556,0.9113633662501345
121655,27051,True,True,0.22181652569339844,0.7781834743066018
418741,33585,True,True,0.09647453629702446,0.9035254637029756
1929,819,True,True,0.09714492350630353,0.9028550764936965
920828,78164,True,True,0.09511931555690761,0.9048806844430923
49102,8908,True,True,0.08970555626310328,0.9102944437368967
153172,25358,True,True,0.04767043782216864,0.9523295621778313
345666,36928,True,True,0.09712238726461368,0.9028776127353864
110981,15301,True,True,0.09708363432608584,0.9029163656739141
1086094,110944,True,True,0.09712110331093256,0.9028788966890673
34918,7596,True,True,0.01111763745223343,0.9888823625477665
1091994,147800,False,False,0.4400428553347884,0.5599571446652116
532667,85259,False,False,0.46613101383502664,0.5338689861649735
6362047,338721,True,True,0.09710791149566733,0.9028920885043327
196386,27630,True,True,0.08490502622220089,0.9150949737777991
7479142,616494,True,True,0.09715446791705021,0.9028455320829496
532615,85245,True,False,0.34656732976098703,0.6534326702390132
731,409,True,True,0.09709740651861885,0.902902593481381
186374,22422,True,True,0.09114144973901417,0.9088585502609858
14188,4946,True,True,0.02978955308852559,0.9702104469114745
31352,9304,True,True,0.056969135014491565,0.9430308649855084
1097078,148316,True,True,0.09712477940286023,0.9028752205971398
508916,59908,True,True,0.09082227632028815,0.9091777236797117
1011297,138519,True,False,0.7429510703254244,0.2570489296745756
5264,2224,True,True,0.09713260134536238,0.9028673986546374
2102710,154334,True,True,0.09713070510956362,0.9028692948904362
175322,35994,False,False,0.4399405137926137,0.5600594862073862
2292838,170002,True,True,0.09710076578003615,0.9028992342199638
7159092,376488,True,True,0.0971025044362977,0.9028974955637021
91596,14330,True,True,0.07854371134425495,0.9214562886557449
51953,13871,True,True,0.09710207207845413,0.902897927921546
104300,18356,False,False,0.5,0.5
3621804,257624,True,True,0.09710927003519809,0.9028907299648021
1161321,151049,False,False,0.4399894248771621,0.5600105751228378
5378780,290560,True,True,0.09712730982138033,0.9028726901786196
371468,48524,True,True,0.08857033602757795,0.911429663972422
